number,name,Label,E_place,S,E_conf,E_score1,E_refine,S(2),E_conf(2),E_score1(2),E_refine(2),S(3),E_conf(3),E_score1(3),E_refine(3),S(4),E_conf(4),E_score1(4),E_refine(4),S(5),E_conf(5),E_score1(5),E_refine(5),Goldscore.Fitness,Goldscore.External.HBond,Goldscore.External.Vdw,Goldscore.Internal.Torsion,Goldscore.Internal.Vdw,PLP.Fitness,PLP.Chemscore.Hbond,PLP.PLP,PLP.ligand.torsion,PLP.part.buried,PLP.part.hbond,PLP.part.nonpolar,PLP.part.repulsive,ASP.Fitness,ASP.ASP,ASP.DEClash,ASP.DEInternal,ASP.Map,Chemscore.Fitness,Chemscore.DEClash,Chemscore.DEInternal,Chemscore.DG,Chemscore.Hbond,Chemscore.Lipo,Chemscore.Rot,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal
2614,ZINC61697908,0,-80.397423,-2.378727,16.626156,-12.901898,-27.462046,-100.19383,16.621548,-12.901898,-27.457636,-16.781511,16.610586,-12.901898,-27.433416,-5.5544896,16.789352,-12.00187,-27.502985,-12.902348,16.608479,-12.901898,-27.428028,14.1712,8.382,21.588,-11.4235,-12.4709,49.0897,5,-36.79,2.6376,-4.2847,-3,-30.6845,0.0286,23.7946,26.248,0.2501,2.2034,-131.24,26.8106,0.2501,0.4711,-27.5317,2.4497,156.1543,1.7188,-7.033,-0.352,-0.955,-1.76,-7.033,-1.9,-0.274,-1.509,-26.802,-16.906,0.641,-0.115,-74.195,-43.708,5.149
2615,ZINC61698213,0,-75.356544,-2.806731,3.6273978,-11.454603,-26.511387,-83.401245,3.6256711,-11.454603,-26.508696,-17.647926,3.6272449,-11.454603,-26.508543,-5.6740446,3.5918517,-12.163297,-27.110085,-11.50061,3.6256566,-11.454603,-26.506516,6.7162,2.9188,26.1183,-7.5546,-24.5606,49.5581,3,-42.2352,1.8837,-4.2441,-1.9328,-38.0678,0.0471,19.1003,21.656,0.2084,2.3473,-108.28,23.6798,0.4719,1.0231,-25.1748,0.9898,168.1548,1.2832,-6.218,-0.311,-0.844,-1.556,-6.218,-0.833,-0.4,-1.448,-23.07,-17.499,0.413,-0.172,-63.65,-40.569,6.118
2616,ZINC61698223,0,-58.265789,-4.3204875,2.8107517,-11.887336,-27.135427,-75.599808,2.8079643,-11.887336,-27.132233,-20.661364,2.809149,-11.887336,-27.133913,-6.1565933,2.7354238,-12.401542,-28.969707,-11.933846,2.8076324,-11.887336,-27.134182,5.9838,0.3098,34.7015,-5.9238,-36.1169,56.0129,2,-50.9316,1.427,-3.8094,-1,-48.3169,0.1774,28.8498,31.782,0.6331,2.2991,-158.91,27.7487,2.1068,1.1694,-31.0249,2.4185,177.3697,1.2832,-5.867,-0.293,-0.796,-1.468,-5.867,-1.178,-0.2,-1.125,-24.596,-15.498,0.324,-0.133,-63.522,-40.094,3.703
2617,ZINC61698228,0,-57.597527,-4.5078702,40.286156,-12.41942,-28.570885,-88.332954,40.284374,-12.41942,-28.572948,-19.911325,40.280708,-12.41942,-28.575312,-6.3212171,40.253407,-11.968903,-29.127197,-12.401856,40.283203,-12.41942,-28.575804,-11.434,2.0267,28.2449,-7.7137,-44.5837,50.5177,1.9825,-45.3808,1.4266,-4.8497,-0.9691,-40.7735,0,18.4607,20.602,0.2839,1.8575,-103.01,24.6327,0.3673,0.6912,-25.6911,1.6464,156.6579,1.4128,-5.537,-0.264,-0.727,-1.369,-5.537,-1.066,-0.2,-1.142,-26.451,-14.791,0.452,-0.039,-63.427,-41.242,4.207
2618,ZINC61699639,0,-56.773109,-3.4937975,-73.640625,-11.768996,-28.430244,-73.026878,-73.644783,-11.768996,-28.422647,-19.297703,-73.645416,-11.768996,-28.425138,-6.0523853,-73.719658,-11.178478,-29.147144,-11.812854,-73.642288,-11.768996,-28.429564,30.1961,6.49,31.5199,-4.5839,-15.0498,57.6427,4.4508,-46.9856,1.4436,-4.9039,-2.9126,-40.3766,0.0871,29.5674,30.754,0.6816,0.5049,-153.77,26.6578,0.5387,0.5062,-27.7027,1.8558,174.1535,1.6998,-5.246,-0.276,-0.737,-1.33,-5.246,-1.229,-0.2,-1.164,-22.39,-14.178,0.693,-0.1,-57.668,-36.568,2.794
2619,ZINC61699642,0,-72.783607,-2.5666468,-80.375328,-9.2402315,-26.694702,-79.22023,-80.365845,-9.2402315,-26.681793,-17.503559,-80.373833,-9.2402315,-26.687214,-5.4579401,-75.114647,-11.124167,-29.397814,-9.7671146,-80.381531,-9.2402315,-26.703121,1.2385,6.9457,28.4906,-2.2215,-42.6603,50.8268,3,-44.6388,0.9964,-6.9703,-2,-37.5755,0.1393,30.9205,33.482,1.2451,1.3164,-167.41,29.5281,0.4486,1.1953,-31.172,2.721,179.1063,1.6998,-6.173,-0.325,-0.867,-1.565,-6.173,-1.275,-0.405,-1.164,-26.199,-16.89,0.693,-0.179,-68.185,-43.089,6.312
2620,ZINC61774908,0,-75.338783,-4.4366865,-95.498619,-12.239252,-35.798538,-132.09982,-95.49678,-12.239252,-35.798386,-21.796391,-95.496048,-12.239252,-35.798813,-7.2881494,-95.45443,-10.675424,-37.534065,-12.257673,-95.498558,-12.239252,-35.796288,18.3773,6.0783,21.8526,-7.5986,-10.1497,47.3336,2,-42.1698,0.8368,-3.3824,-2,-37.0688,0.1129,22.3517,24.856,0.1013,2.4031,-124.28,22.2366,0.7006,0.368,-23.3053,2.463,117.7362,1.6314,-5.404,-0.208,-0.616,-1.269,-5.404,-1.27,-0.088,-1.402,-33.813,-12.639,1.13,-0.187,-64.477,-46.451,4.617
2621,ZINC61818302,0,-77.035591,-4.3033528,-29.782406,-11.306426,-24.164,-77.607719,-29.784792,-11.306426,-24.163124,-18.009333,-29.784908,-11.306426,-24.164185,-5.3278675,-30.203953,-12.378969,-25.840626,-11.454377,-29.787815,-11.306426,-24.166893,-28.6706,12.8494,28.1194,-3.3679,-76.8163,57.9484,4.8847,-45.1728,1.723,-2.3404,-4,-39.7118,0.0809,20.9841,26.302,3.7914,1.5265,-131.51,29.637,3.7914,0.7454,-34.1738,2.7108,200.5616,1.4945,-6.334,-0.317,-0.86,-1.585,-6.334,-0.995,-0.385,-1.552,-16.866,-19.49,0.465,-0.1,-62.654,-36.355,1.856
2622,ZINC61819138,0,-60.628025,-3.7463963,-35.318233,-12.335262,-31.765594,-90.569946,-35.321274,-12.335262,-31.764988,-17.57445,-35.318474,-12.335262,-31.761055,-5.6202226,-35.460899,-13.062475,-31.501686,-12.400362,-35.319504,-12.335262,-31.761843,-4.0914,16.3966,26.7948,-4.7493,-52.5816,53.673,4.7301,-39.6722,0.6168,5.0292,-3.4275,-43.3188,0.1223,19.3405,23.808,1.0894,3.3781,-119.04,27.81,1.5267,3.0736,-32.4102,2.8585,184.3412,1.6348,-5.803,-0.29,-0.788,-1.452,-5.803,-1.258,-0.253,-1.511,-23.466,-14.702,0.698,-0.1,-62.066,-38.168,1.127
2623,ZINC61840074,0,-58.229046,-3.0785735,36.525902,-9.7712049,-32.74147,-76.317635,36.52615,-9.7712049,-32.734932,-20.349548,36.525112,-9.7712049,-32.737064,-5.6344213,36.462151,-11.651516,-33.534668,-9.7267561,36.524311,-9.7712049,-32.739208,-28.8659,10.1795,25.5432,-4.1862,-69.9812,48.4331,3,-40.8294,0.8669,-4.0527,-2,-35.7363,0.0402,22.8599,25.8,0.1952,2.7448,-129,27.626,0.1561,2.1606,-29.9428,2.628,168.4451,1.5715,-5.952,-0.313,-0.836,-1.509,-5.952,-1.491,-0.195,-1.613,-22.553,-14.42,0.738,-0.101,-60.798,-36.973,2.318
2624,ZINC61843563,0,-66.274055,-1.7045028,52.221966,-8.5659275,-25.127695,-77.77195,52.222843,-8.5659275,-25.128242,-10.859426,52.220963,-8.5659275,-25.127354,-5.5683646,52.207035,-8.2781763,-26.337435,-8.5421925,52.219486,-8.5659275,-25.125771,31.7743,0,26.0562,-2.6748,-1.3782,39.6492,1,-33.8914,0.1211,-6.4596,-1,-26.98,0.2914,32.1175,33.472,0.1736,1.1809,-167.36,18.6242,0.0207,0.4593,-19.1042,1.9716,60.163,0,-5.092,-0.283,-0.741,-1.309,-5.092,-0.336,0,-2.562,-33.397,-3.584,0.261,-0.249,-47.316,-36.981,3.149
2625,ZINC61882443,0,-79.885605,-3.3247199,4.5686846,-11.121947,-30.477644,-69.445778,4.5736885,-11.121947,-30.487917,-15.510107,4.5705643,-11.121947,-30.477606,-6.1757951,4.6673131,-10.238034,-32.78928,-11.0662,4.5706911,-11.121947,-30.474396,24.4214,10.2544,34.7782,-5.0168,-28.6363,53.1104,2.0682,-47.5804,1.8561,-5.9391,-1.2351,-41.5527,0.3301,17.9836,20.918,1.1392,1.7953,-104.59,28.5534,3.2887,0.0188,-31.861,3.6936,147.4557,1.2531,-5.786,-0.276,-0.76,-1.431,-5.786,-1.093,-0.438,-0.697,-25.346,-15.936,0.495,-0.395,-60.53,-41.281,4.952
2626,ZINC61893233,0,-66.287201,-2.7548149,-52.56424,-9.760437,-29.573631,-111.02293,-52.562691,-9.760437,-29.572229,-20.280502,-52.565018,-9.760437,-29.547022,-5.9124908,-52.571308,-11.553185,-30.712179,-9.7194338,-52.56385,-9.760437,-29.573509,35.1095,3.4755,29.9784,-2.282,-7.3043,52.3402,3,-43.4569,0.1048,1.7271,-1.7521,-45.3316,0.3521,29.9575,31.632,0.8566,0.8179,-158.16,25.8235,0.1945,0.7632,-26.7812,1.988,172.8544,2.1729,-5.995,-0.285,-0.788,-1.482,-5.995,-1.492,-0.476,-0.96,-27.142,-14.642,0.594,-0.109,-60.901,-41.783,4.769
2627,ZINC61913855,0,-61.740452,-3.6935849,30.160109,-10.17736,-23.446522,-81.621895,30.160213,-10.17736,-23.445129,-13.973768,30.16128,-10.17736,-23.448299,-5.6919837,30.127851,-10.565548,-25.865784,-10.116072,30.163656,-10.17736,-23.448294,22.7936,10.5479,30.9208,-7.0475,-23.2229,49.1083,2.896,-44.8004,1.7215,-6.807,-2,-36.2397,0.2567,25.4973,27.338,0.4737,1.3669,-136.69,26.457,0.352,0.7839,-27.5929,2.3367,149.6866,1.2519,-6.092,-0.29,-0.8,-1.506,-6.092,-0.895,-0.561,-1.137,-31.505,-14.558,0.509,-0.249,-65.544,-46.063,4.703
2628,ZINC61940920,0,-68.272919,-3.8772488,103.68968,-11.142381,-30.558594,-82.109291,103.68987,-11.142381,-30.560518,-18.512383,103.68974,-11.142381,-30.560055,-5.4864049,103.67416,-11.707985,-32.66547,-11.156033,103.69006,-11.142381,-30.562002,-37.5308,9.967,20.7602,-8.0061,-68.037,48.8515,2,-43.5933,0.8755,-4.6777,-1,-38.9072,0.057,21.5054,25.828,1.9346,2.388,-129.14,22.2163,2.094,1.7941,-26.1044,1.9495,158.3679,1.725,-6.626,-0.316,-0.871,-1.638,-6.626,-1.333,-0.2,-1.344,-20.461,-19.172,0.387,-0.236,-66.576,-39.633,2.233
2629,ZINC61947658,0,-76.474457,-3.4758389,99.263863,-13.158616,-28.875599,-88.641464,99.264404,-13.158616,-28.873301,-19.670887,99.265099,-13.158616,-28.879629,-5.7783036,99.230591,-13.974733,-29.408895,-13.175441,99.26416,-13.158616,-28.878738,-41.6578,4.4142,27.4569,-2.5242,-81.3011,57.4203,1.9825,-51.509,0.5364,-5.602,-1.297,-44.3784,0.0819,24.6535,27.156,1.264,1.2385,-135.78,25.5967,0.6431,0.6487,-26.8884,1.6624,170.6883,1.6073,-6.843,-0.326,-0.899,-1.692,-6.843,-1.362,-0.2,-2.184,-22.237,-16.376,0.58,-0.109,-66.039,-38.613,3.288
2630,ZINC62019463,0,-57.62632,-3.9897442,-64.355606,-11.365834,-24.21969,-63.439644,-64.366318,-11.365834,-24.215025,-15.169658,-64.364761,-11.365834,-24.21505,-5.4209452,-65.00032,-11.602654,-25.338018,-11.410345,-64.364334,-11.365834,-24.21324,-8.9443,6,23.5217,-2.3504,-44.9363,46.1892,1,-44.4938,0.6871,-0.7836,-1,-43.6589,0.0275,19.7196,25.09,5.0532,0.3172,-125.45,24.1534,4.1623,0.2801,-28.5958,1.9871,178.9233,1.7403,-6.972,-0.349,-0.946,-1.745,-6.972,-0.856,-0.433,-1.449,-24.191,-23.7,0.631,-0.1,-77.021,-47.891,3.047
2631,ZINC62036404,0,-69.190117,-3.9699609,57.207577,-12.382242,-35.429234,-110.04208,57.207241,-12.382242,-35.428295,-25.586378,57.203991,-12.382242,-35.432278,-6.2218256,57.046818,-13.180386,-35.389439,-12.364341,57.200932,-12.382242,-35.435814,14.8445,0.8293,29.5711,-5.7525,-20.8926,50.6571,2,-46.2908,1.0248,-5.2018,-1,-40.9691,0.0457,22.6254,25.816,0.9946,2.196,-129.08,25.5021,1.648,1.9178,-29.068,1.9689,186.1942,1.8644,-6.885,-0.328,-0.905,-1.702,-6.885,-1.715,-0.302,-1.416,-23.338,-21.016,1.03,-0.163,-74.703,-44.355,12.429
2632,ZINC62036473,0,-70.230156,-3.8727808,28.047636,-12.554844,-34.452763,-85.301788,28.048376,-12.554844,-34.451283,-23.406124,28.04884,-12.554844,-34.454353,-6.3297081,28.027864,-12.740078,-35.676426,-12.563842,28.046286,-12.554844,-34.450516,-3.7258,19.6911,31.8022,-8.853,-58.2919,67.7537,5,-55.3771,2.196,-6.7676,-2.9851,-46.3328,0.0425,21.825,22.438,0.0047,0.6083,-112.19,27.5191,0.0217,0.333,-27.8738,2.0993,170.1996,1.77,-4.922,-0.246,-0.668,-1.232,-4.922,-1.332,-0.4,-1.517,-21.431,-20.701,2.688,-0.184,-65.769,-42.132,3.778
2633,ZINC62036487,0,-74.599152,-3.4179375,-53.269775,-12.434706,-36.689873,-106.67769,-53.270115,-12.434706,-36.688622,-25.838053,-53.268356,-12.434706,-36.69455,-6.258461,-53.286388,-12.705174,-38.245171,-12.425443,-53.270428,-12.434706,-36.69405,-20.2904,8.2471,21.8404,-5.4596,-53.1085,48.7515,4.4518,-36.9802,0.9731,-2.4896,-3,-32.4081,0,22.2163,26.066,1.0976,2.7521,-130.33,24.7183,1.9658,2.3967,-29.0808,1.823,187.805,1.7427,-4.525,-0.226,-0.614,-1.132,-4.525,-0.953,-0.297,-1.469,-21.556,-21.67,2.688,-0.165,-63.905,-43.226,6.773
2634,ZINC62037584,0,-68.346565,-5.0397496,-57.951447,-10.942879,-31.553736,-105.93713,-57.952152,-10.942879,-31.551903,-21.962212,-57.950436,-10.942879,-31.55176,-6.2172198,-57.916775,-11.173168,-33.419476,-10.917494,-57.95348,-10.942879,-31.551807,34.2401,11.7998,29.3129,-9.1181,-8.7468,55.9655,3.672,-47.6902,1.9649,-4.7562,-2.8898,-41.1507,0.0597,17.6549,20.952,1.9448,1.3523,-104.76,25.9061,2.4942,0.5288,-28.9292,2.9065,149.1977,1.451,-5.07,-0.267,-0.712,-1.285,-5.07,-1.015,-0.313,-1.436,-21.249,-12.705,0.869,-0.207,-48.737,-33.955,2.098
2635,ZINC62038033,0,-54.656956,-2.4787827,48.306602,-12.605892,-32.769802,-101.1898,48.306313,-12.605892,-32.770107,-21.233765,48.307312,-12.605892,-32.770241,-5.4813528,48.296051,-11.876053,-33.469154,-12.47803,48.305279,-12.605892,-32.769222,-40.617,0.5872,25.274,-4.6422,-71.3139,43.2246,1.7843,-38.8698,1.6613,-5.58,-1,-33.4009,0.1203,22.1738,27.752,1.2363,4.3418,-138.76,27.4724,0.7073,0.3292,-28.509,2.3178,168.8838,1.7468,-5.673,-0.27,-0.745,-1.403,-5.673,-0.969,-0.192,-1.299,-19.756,-18.686,0.774,-0.195,-61.628,-38.441,2.562
2636,ZINC62050307,0,-67.348907,-3.2109241,-3.9014039,-10.24787,-29.695885,-83.827873,-3.8943124,-10.24787,-29.695286,-17.835075,-3.8904867,-10.24787,-29.689693,-5.6875663,-3.9802084,-12.988328,-30.590439,-10.100192,-3.8977523,-10.24787,-29.687075,-8.0806,5.4299,27.2761,-1.8825,-49.1327,49.459,3.0078,-41.0772,0.7008,-5.5498,-3,-33.3396,0.0032,25.4318,28.596,1.4854,1.6788,-142.98,26.285,0.9961,0.9984,-28.2794,1.9771,177.2478,1.7742,-6.624,-0.331,-0.899,-1.658,-6.624,-1.293,-0.2,-1.536,-20.49,-21.913,0.896,-0.179,-73.841,-42.403,7.019
2637,ZINC62051627,0,-56.436676,-4.2801447,-13.254887,-11.767446,-34.787231,-80.410034,-13.228483,-11.767446,-34.737602,-23.093918,-13.250164,-11.767446,-34.788307,-5.8152847,-13.180209,-14.963788,-35.908134,-11.764794,-13.227317,-11.767446,-34.738331,-31.9353,8.0794,26.4602,-3.9512,-72.4462,50.7634,3,-43.2871,0.7739,-6.9645,-2.0142,-34.4796,0.0574,23.8165,24.95,0.3931,0.7404,-124.75,32.7564,0.3999,0.7436,-33.8998,2.8148,190.6481,1.2841,-6.368,-0.318,-0.864,-1.594,-6.368,-0.916,-0.214,-1.552,-21.948,-20.211,0.68,-0.238,-72.582,-42.159,1.165
2638,ZINC62071780,0,-72.129745,-4.5394292,3.1648712,-12.61384,-40.228058,-87.399025,3.1637192,-12.61384,-40.227448,-20.701519,3.1667211,-12.61384,-40.231899,-6.1393275,3.2087014,-13.228302,-42.156265,-12.68257,3.1656351,-12.61384,-40.229675,26.1347,11.1579,24.9704,-4.3641,-14.9934,50.7472,2.9818,-44.4669,1.5465,-2.4706,-2.9163,-38.7942,0.3307,21.2726,23.126,0.9172,0.9362,-115.63,26.017,0.5718,0.748,-27.3367,2.5929,154.4314,1.9032,-5.949,-0.283,-0.782,-1.471,-5.949,-1.317,-0.2,-1.397,-28.618,-15.057,0.746,-0.091,-69.103,-43.675,4.088
2639,ZINC62139464,0,-58.401985,-1.9580153,16.791367,-8.1518974,-26.285854,-66.741211,16.787867,-8.1518974,-26.298828,-8.1226997,16.783773,-8.1518974,-26.285036,-5.3624711,16.520969,-9.0074224,-27.169609,-8.0442848,16.784948,-8.1518974,-26.28574,35.4948,6.1673,23.1863,-3.8605,1.3068,39.2402,2.976,-31.2604,1.9744,-5.0314,-5.0696,-22.3899,0.2992,13.6617,15.986,0,2.3243,-79.93,17.0758,0.006,0.2944,-17.3762,2.9806,38.4696,1,-4.333,-0.289,-0.712,-1.169,-4.333,-0.375,-0.307,-1.953,-24.697,-7.268,0.827,-0.199,-40.506,-31.965,2.923
2640,ZINC62139613,0,-53.269287,-2.2941382,-153.92708,-8.9458189,-21.407379,-86.551422,-153.92807,-8.9458189,-21.407822,-11.247975,-153.92639,-8.9458189,-21.407667,-5.3697076,-153.9156,-9.4777861,-22.760834,-8.9631748,-153.91988,-8.9458189,-21.410204,35.5422,0,28.9128,-2.2798,-1.9331,51.4672,0.4124,-51.4097,2.0903,-3.9511,-1,-48.2358,0.3796,16.0376,18.948,0.0234,2.8869,-94.74,19.3289,0.0048,0.7717,-20.1054,2.8379,65.8691,1,-5.695,-0.316,-0.829,-1.464,-5.695,-1.758,-0.104,-2.399,-26.714,-3.524,0.681,-0.251,-38.278,-30.238,7.199
2641,ZINC62187758,0,-53.583721,-3.9597561,-140.18607,-11.508011,-34.094067,-113.12671,-140.18768,-11.508011,-34.091347,-22.660778,-140.18558,-11.508011,-34.094879,-5.5486856,-140.18117,-13.549179,-33.684879,-11.487535,-140.18619,-11.508011,-34.095379,-4.2991,0,35.8984,-4.8285,-48.8308,56.4715,0,-57.2826,0.4989,-6.7272,0,-50.9458,0.087,31.4051,33.266,0.0652,1.7957,-166.33,27.7714,0.3243,1.1885,-29.2842,1.271,197.177,1.3713,-6.57,-0.299,-0.837,-1.606,-6.57,-1.771,-0.227,-1.416,-23.5,-14.737,0.393,-0.164,-63.198,-38.238,3.9
2642,ZINC62187761,0,-72.861168,-3.695297,-131.41534,-10.681456,-30.441486,-90.260811,-131.41969,-10.681456,-30.436777,-20.873165,-131.42798,-10.681456,-30.438309,-5.7598062,-131.29526,-12.160582,-31.847803,-10.695909,-131.42041,-10.681456,-30.437904,-103.4157,10.6075,27.1988,-1.2541,-150.1675,56.0414,4.4388,-44.0795,0.5578,-2.7132,-2.3553,-40.8308,0.0094,31.4491,32.846,0.9083,0.4886,-164.23,25.6924,0.6217,0.0369,-26.3511,0,208.39,1.3713,-6.783,-0.308,-0.864,-1.658,-6.783,-2.352,-0.159,-1.319,-28.398,-11.676,0.393,-0.174,-67.547,-40.075,2.358
2643,ZINC62187766,0,-50.616051,-3.835331,-140.12843,-12.521533,-31.681995,-77.343216,-140.12556,-12.521533,-31.69006,-19.534824,-140.12848,-12.521533,-31.678204,-5.9082103,-140.03011,-11.70213,-32.692951,-12.438528,-140.12598,-12.521533,-31.689325,-12.4289,6.7064,34.0743,-5.7663,-60.2212,61.6846,4,-53.5231,2.1739,-0.5437,-2,-52.083,0.0804,32.3145,35.434,0.0959,3.0237,-177.17,31.6646,0.6605,2.1272,-34.4522,1.9626,221.6057,1.3713,-5.881,-0.267,-0.749,-1.437,-5.881,-1.06,-0.2,-1.406,-27.478,-14.324,0.393,-0.086,-65.064,-41.802,2.625
2644,ZINC62187902,0,-52.201073,-4.5270028,-119.86235,-11.646681,-21.836994,-67.96653,-119.86358,-11.646681,-21.835943,-15.831713,-119.86553,-11.646681,-21.83494,-5.6537485,-119.70912,-11.377381,-23.181782,-11.636873,-119.8608,-11.646681,-21.837646,-35.8859,7.1936,28.2881,-2.1314,-79.8444,51.4241,2,-46.0318,0.3047,-1.3095,-2,-43.5449,0.0036,27.0643,31.754,2.7368,1.9529,-158.77,28.0257,1.7557,1.831,-31.6124,1.4444,212.4805,1.3876,-6.013,-0.286,-0.79,-1.487,-6.013,-1.147,-0.379,-1.508,-21.99,-14.495,0.427,-0.133,-59.25,-36.485,2.051
2645,ZINC62188011,0,-75.459145,-2.8552685,-141.23271,-12.235712,-36.654156,-73.811363,-141.23405,-12.235712,-36.656349,-19.675428,-141.23381,-12.235712,-36.655663,-5.7873597,-141.2775,-12.466844,-36.771103,-12.225173,-141.23808,-12.235712,-36.654915,-116.7883,8.4604,30.5773,-2.0941,-165.1983,53.3444,3,-45.7354,0.7694,-5.354,-2,-39.3198,0.0702,23.7717,26.72,0.1975,2.7508,-133.6,26.6753,0.1959,2.2413,-29.1125,1.8024,179.1157,1.3063,-6.414,-0.305,-0.843,-1.586,-6.414,-1.286,-0.2,-1.64,-21.337,-16.977,0.427,-0.101,-64.753,-38.314,1.101
2646,ZINC62188099,0,-52.979385,-4.1256342,-145.50706,-11.472704,-26.958843,-93.171036,-145.50677,-11.472704,-26.960184,-20.556074,-145.50815,-11.472704,-26.959259,-5.8587074,-145.56604,-11.852932,-27.469484,-11.530846,-145.50656,-11.472704,-26.961094,-40.2337,17.47,27.9946,-5.2981,-90.8981,55.9487,4,-45.6402,0.8596,-2.2415,-2,-43.1177,0.1656,27.8733,29.538,0.3288,1.3359,-147.69,27.2,0.178,1.154,-28.532,1.5778,180.5654,1.3063,-6.158,-0.293,-0.809,-1.523,-6.158,-0.905,-0.391,-1.482,-22.741,-16.733,0.427,-0.16,-61.004,-39.474,6.701
2647,ZINC62246240,0,-63.685837,-3.9328349,97.667404,-11.024112,-25.402672,-74.984306,97.667145,-11.024112,-25.40711,-13.567378,97.670822,-11.024112,-25.408518,-5.2383647,97.626945,-12.068982,-25.959002,-11.005239,97.666733,-11.024112,-25.406872,18.7963,0,30.5835,-2.0824,-21.1736,45.7739,0,-46.1938,0.6024,-4.5016,-0.4156,-42.5695,0.1152,21.8296,27.752,1.8965,4.0259,-138.76,24.4452,1.5472,3.9833,-29.9757,1.8993,186.6034,1.4377,-6.207,-0.31,-0.842,-1.553,-6.207,-0.553,-0.393,-1.382,-18.34,-20.695,0.332,-0.19,-65.485,-39.035,1.474
2648,ZINC62246379,0,-69.676811,-3.8448668,117.53178,-11.591107,-28.803429,-83.577209,117.53091,-11.591107,-28.801098,-15.13318,117.52984,-11.591107,-28.806168,-5.1502509,117.52258,-11.670749,-28.960293,-11.425052,117.53104,-11.591107,-28.805349,31.0076,10,23.1918,-1.0511,-9.8301,41.1357,2,-35.3271,0.1108,-3.8951,-1.9729,-30.1845,0.1664,23.878,27.726,1.5995,2.2485,-138.63,21.1952,0.569,1.8888,-23.653,1.6869,138.9405,1.4521,-6.968,-0.367,-0.979,-1.767,-6.968,-1.833,-0.17,-1.424,-25.892,-16.838,0.411,-0.132,-72.745,-42.73,1.038
2649,ZINC62248772,0,-59.765949,-3.2239559,142.35851,-9.787838,-33.271034,-80.528954,142.35597,-9.787838,-33.270496,-13.663371,142.35532,-9.787838,-33.270691,-5.0826206,142.34947,-11.958245,-33.361683,-9.8287201,142.35977,-9.787838,-33.276619,26.6686,9.5728,22.6399,-2.5057,-11.5284,54.2084,4,-43.4147,0.6117,-4.8962,-2,-37.371,0.2067,24.6277,25.142,0.0224,0.492,-125.71,18.7398,0.0589,0.4787,-19.2774,1.9023,98.7477,1.6053,-6.407,-0.337,-0.9,-1.624,-6.407,-0.936,-0.379,-0.816,-20.692,-21.869,0.254,-0.215,-71.406,-42.561,2.495
2650,ZINC62248828,0,-66.812508,-3.5563631,105.28087,-11.27772,-30.40333,-76.119774,105.28981,-11.27772,-30.408388,-16.272251,105.28934,-11.27772,-30.408295,-5.6118035,105.02854,-14.233603,-30.515448,-11.297186,105.29151,-11.27772,-30.409307,3.5558,15.7528,21.5969,-0.8971,-40.9956,52.7274,4.9913,-39.1545,1.0806,-4.3715,-3.7158,-31.8476,0.013,21.3371,22.654,0.0441,1.2728,-113.27,21.8112,0.0759,0.9764,-22.8635,1.8191,135.5298,1.7771,-6.625,-0.315,-0.87,-1.638,-6.625,-1.05,-0.371,-1.001,-24.624,-20.403,0.306,-0.218,-74.196,-45.027,3.908
2651,ZINC62254422,0,-79.460625,-4.8177767,3.7861834,-12.262017,-27.890348,-102.76745,3.7948737,-12.262017,-27.893682,-21.449436,3.7922699,-12.262017,-27.902355,-6.8057895,2.6924846,-11.579674,-31.115171,-12.524384,3.8006041,-12.262017,-27.904352,41.3167,9.3679,31.7085,-5.6624,-5.9881,62.964,2,-60.3688,1.8751,-3.2031,-2,-55.7602,0.0162,24.7733,25.806,0.0515,0.9812,-129.03,23.6042,0.3376,0.7964,-24.7382,0.9876,189.8701,2.4434,-7.484,-0.288,-0.853,-1.758,-7.484,-1.801,-0.185,-1.548,-30.31,-21.665,0.968,-0.152,-89.458,-51.975,3.067
2652,ZINC62254492,0,-70.794373,-4.6076574,-1.0405885,-11.601338,-36.374077,-120.56152,-1.0417323,-11.601338,-36.371609,-25.755688,-1.0431798,-11.601338,-36.371319,-6.6010585,-1.0241107,-11.625895,-37.117905,-11.611524,-1.0418713,-11.601338,-36.373013,32.6909,8.3025,35.6674,-6.3479,-18.3064,66.8064,2,-62.8684,1.3909,-6.5891,-1,-57.5036,0.3691,25.6624,29.68,2.8768,1.1408,-148.4,23.9999,2.7029,0.9201,-27.6229,1.8197,189.9163,2.4043,-7.36,-0.283,-0.839,-1.729,-7.36,-1.787,-0.167,-1.562,-29.872,-21.34,1.07,-0.219,-86.413,-51.212,2.72
