number,name,Label,E_place,S,E_conf,E_score1,E_refine,S(2),E_conf(2),E_score1(2),E_refine(2),S(3),E_conf(3),E_score1(3),E_refine(3),S(4),E_conf(4),E_score1(4),E_refine(4),S(5),E_conf(5),E_score1(5),E_refine(5),Goldscore.Fitness,Goldscore.External.HBond,Goldscore.External.Vdw,Goldscore.Internal.Torsion,Goldscore.Internal.Vdw,PLP.Fitness,PLP.Chemscore.Hbond,PLP.PLP,PLP.ligand.torsion,PLP.part.buried,PLP.part.hbond,PLP.part.nonpolar,PLP.part.repulsive,ASP.Fitness,ASP.ASP,ASP.DEClash,ASP.DEInternal,ASP.Map,Chemscore.Fitness,Chemscore.DEClash,Chemscore.DEInternal,Chemscore.DG,Chemscore.Hbond,Chemscore.Lipo,Chemscore.Rot,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal
2658,ZINC69987329,0,-83.187752,-3.9563997,-70.187866,-9.5894289,-35.221848,-100.87316,-70.189445,-9.5894289,-35.206062,-16.787624,-70.190025,-9.5894289,-35.213474,-5.5256233,-70.188637,-9.1898041,-35.15723,-9.4832611,-70.189049,-9.5894289,-35.216099,29.4618,10.1979,19.1956,-4.7095,-2.4205,48.686,4.1624,-37.5415,0.7427,-2.0087,-5.8239,-31.1498,0.5338,20.1287,21.204,0.335,0.7403,-106.02,19.7435,0.0383,0.6576,-20.4393,3.6919,75.0444,2.4031,-5.292,-0.331,-0.833,-1.403,-5.292,-1.042,-0.356,-1.9,-21.837,-13.153,1.19,-0.12,-50.895,-34.99,2.78
2659,ZINC69997180,0,-57.861179,-3.8188214,-82.518608,-9.0862551,-29.025885,-94.422562,-82.518234,-9.0862551,-29.02607,-17.968304,-82.520187,-9.0862551,-29.024729,-5.6129546,-82.456612,-9.9372864,-29.602381,-9.0239296,-82.520302,-9.0862551,-29.025978,30.9786,4.2512,23.7084,-4.6497,-1.2218,51.5982,2.1614,-43.4725,0.2036,-4.8705,-3.1182,-35.5669,0.156,25.4422,25.966,0.2411,0.2827,-129.83,23.4481,0.2439,0.0441,-23.7361,2.4468,126.7823,1.8553,-4.745,-0.237,-0.644,-1.188,-4.745,-0.91,-0.615,-1.629,-23.054,-7.446,0.702,-0.024,-40.984,-30.5,3.808
2660,ZINC70003880,0,-91.877716,-4.8418188,-112.65537,-12.089512,-29.488911,-129.11096,-112.65257,-12.089512,-29.487154,-17.146881,-112.65458,-12.089512,-29.486752,-6.4122524,-112.46504,-11.356699,-29.298859,-12.081371,-112.65466,-12.089512,-29.489491,11.3272,8.6152,26.6902,-5.4868,-28.5003,66.9863,5.3377,-51.5629,2.3646,-5.4509,-6.8655,-40.5592,0.3208,22.0742,26.368,0.1113,4.1825,-131.84,29.6458,0.1625,0.7141,-30.5224,5.2092,116.5106,2.3391,-8.591,-0.374,-1.062,-2.077,-8.591,-1.436,-0.671,-2.454,-31.812,-19.615,0.59,-0.087,-85.649,-51.427,5.893
2661,ZINC70054920,0,-39.627098,-1.3847753,-1.398111,-6.3497195,-23.487097,-41.366096,-1.3980905,-6.3497195,-23.487123,-1.1399494,-1.3983457,-6.3497195,-23.487654,-4.3667231,-1.3930223,-7.0754256,-23.495134,-6.3666854,-1.3981452,-6.3497195,-23.487133,25.9842,3.3193,16.4836,0,0,44.8418,3,-35.8418,0,-2.3419,-2.9377,-30.6325,0.3107,22.3477,22.478,0.1303,0,-112.39,22.9894,0.3993,0,-23.3886,2.8057,72.9707,0,-5.546,-0.396,-0.955,-1.524,-5.546,-0.882,-0.32,-2.393,-17.949,-6.699,0,-0.05,-33.696,-24.648,0
2662,ZINC70064651,0,-57.04715,-2.3557079,-70.015373,-7.9852958,-27.327883,-38.208366,-70.015038,-7.9852958,-27.328735,-5.653904,-70.014893,-7.9852958,-27.328899,-5.2475367,-70.027657,-8.4439106,-27.530067,-8.0262337,-70.014381,-7.9852958,-27.328955,25.5816,2.6848,18.1018,-1.8449,-0.1482,39.7522,2.728,-31.5779,0.0078,-1.403,-3,-26.7079,0.3402,21.2156,23.014,1.1833,0.6151,-115.07,16.1878,0.0402,0.4673,-16.6953,3.1664,57.1124,2.3604,-6.271,-0.418,-1.031,-1.691,-6.271,-0.305,-0.474,-2.688,-21.202,-15.686,0.757,-0.147,-52.495,-36.888,5.845
2663,ZINC70064716,0,-56.333332,-2.6930127,-79.826019,-7.8738942,-30.227875,-65.208565,-79.823502,-7.8738942,-30.230516,-12.809947,-79.82296,-7.8738942,-30.231817,-5.1507177,-79.962128,-7.6655297,-30.41404,-7.9250822,-79.824913,-7.8738942,-30.229919,28.3671,3.9775,20.2508,-1.8681,-1.5872,43.1717,3.4269,-32.9499,0.0323,-1.7585,-3.4242,-28.6723,0.4247,21.3848,22.088,0.3036,0.3995,-110.44,19.2357,0.3036,0.3215,-19.8608,3.7797,50.9976,1.6445,-6.225,-0.415,-1.023,-1.679,-6.225,-0.672,-1.26,-2.524,-24.262,-10.712,1.1,-0.049,-46.191,-34.974,4.534
2664,ZINC70064736,0,-56.42033,-2.6303959,-104.47472,-8.4301701,-31.279985,-71.509827,-104.47466,-8.4301701,-31.279892,-14.783103,-104.47466,-8.4301701,-31.279913,-5.5025172,-104.55813,-8.4856663,-32.193794,-8.3645773,-104.47442,-8.4301701,-31.279987,22.9636,2.1495,20.4707,-3.7593,-3.5739,43.6243,4.3444,-32.2134,0.8501,-1.4473,-5,-26.4912,0.3498,17.1488,17.666,9.00E-04,0.5163,-88.33,17.1841,0.0661,0.443,-17.6932,2.9871,63.8758,2.0458,-5.02,-0.314,-0.791,-1.331,-5.02,-0.422,-0.644,-2.509,-28.383,-8.523,1.318,-0.066,-46.918,-36.906,4.065
2665,ZINC70064853,0,-58.522182,-4.3902435,-34.863537,-8.838789,-14.451625,-75.315445,-34.862282,-8.838789,-14.453255,-11.852037,-34.862347,-8.838789,-14.453309,-5.2917166,-34.844028,-8.8588409,-13.784262,-8.796607,-34.863113,-8.838789,-14.451867,26.22,1.9853,17.3805,-1.271,1.6074,34.1143,2.6447,-26.6626,0.2413,-1.6458,-2.8393,-23.1548,0.5484,17.4547,17.936,0.005,0.4762,-89.68,17.9074,0.2247,0.4398,-18.5719,2.7391,63.887,1.3795,-5.771,-0.361,-0.909,-1.53,-5.771,-0.472,-0.772,-2.532,-24.003,-7.411,0.334,-0.019,-42.631,-31.415,1.051
2666,ZINC70079697,0,-54.786373,-2.4759815,-192.31105,-10.646024,-26.767534,-66.210358,-192.31271,-10.646024,-26.764807,-15.161139,-192.31464,-10.646024,-26.763103,-6.1467214,-192.25626,-11.900848,-27.602968,-10.57925,-192.31148,-10.646024,-26.766554,39.7511,12.459,27.5116,-4.276,-6.2604,59.6158,5.8625,-43.2301,2.1512,-8.6037,-6.3635,-30.3495,1.1305,22.2001,24.662,0.0465,2.4154,-123.31,29.681,0.0683,0.8775,-30.6268,5.8124,92.2201,1.9752,-6.778,-0.357,-0.952,-1.718,-6.778,-1.173,-0.669,-1.639,-24.825,-18.727,0.967,-0.213,-66.88,-43.552,5.245
2667,ZINC70107491,0,-59.02597,-4.2818265,-131.03468,-9.7006302,-37.932793,-103.10027,-131.03369,-9.7006302,-37.947601,-17.46623,-131.03749,-9.7006302,-37.927322,-5.9699483,-130.99292,-9.7079363,-37.974281,-9.7864408,-131.03824,-9.7006302,-37.929012,27.4574,5.6964,22.0787,-5.2356,-3.3617,48.2541,2,-42.9018,0.6845,-6.7316,-3,-34.2149,0.2528,20.54,24.086,0.027,3.519,-120.43,21.9146,0.7485,1.7418,-24.4049,3.8537,93.8857,1.9262,-6.1,-0.29,-0.801,-1.508,-6.1,-1.015,-0.859,-1.803,-22.586,-13.672,0.783,-0.026,-55.208,-36.258,3.26
2668,ZINC70116201,0,-58.611782,-4.0918617,-134.07504,-9.6814528,-33.720753,-86.578918,-134.07472,-9.6814528,-33.719635,-19.928074,-134.07445,-9.6814528,-33.720745,-6.3096251,-134.14078,-10.708673,-34.590179,-9.6814432,-134.07495,-9.6814528,-33.721703,-0.1129,7.1416,23.7899,-2.9115,-37.0541,49.1441,2.736,-41.2179,0.1707,-4.9309,-3.5088,-35.0072,0.4281,23.6252,24.054,0.0676,0.3612,-120.27,27.5322,0.4527,0.4451,-28.43,4.0088,115.4567,1.5421,-6.368,-0.303,-0.837,-1.575,-6.368,-1.289,-0.891,-1.549,-22.336,-14.211,0.629,-0.02,-57.595,-36.547,0.552
2669,ZINC70116571,0,-53.74733,-5.035748,-25.521362,-9.9993076,-27.632244,-92.406311,-25.548029,-9.9993076,-27.597889,-17.336037,-25.548159,-9.9993076,-27.597647,-5.6757479,-25.506344,-11.351112,-28.141289,-10.039912,-25.525988,-9.9993076,-27.627542,5.8751,0.325,16.1798,-3.1935,-13.5036,39.1296,1.872,-34.3464,1.2446,-0.1507,-2.5451,-32.1258,0.1726,16.7382,17.766,0.1296,0.8982,-88.83,17.5625,0.3974,0.1086,-18.0685,1.2402,109.1368,1.6886,-5.404,-0.318,-0.817,-1.41,-5.404,-1.044,-0.48,-1.926,-22.534,-11.283,0.912,-0.047,-50.96,-33.817,1.79
2670,ZINC70118183,0,-57.720089,-2.636019,-149.17188,-8.9287319,-31.408115,-64.235413,-149.17252,-8.9287319,-31.406771,-15.681164,-149.17253,-8.9287319,-31.406754,-5.7917233,-149.17007,-9.5386734,-32.794804,-8.9098511,-149.17334,-8.9287319,-31.405006,27.2075,5.3603,22.1233,-4.1678,-4.4045,42.6265,3.7446,-32.1061,0.3898,-4.2314,-4,-24.6764,0.9211,16.2711,20.024,0.0619,3.691,-100.12,24.9405,0.0815,0.4513,-25.4734,3.9093,99.5059,1.8382,-6.015,-0.354,-0.91,-1.569,-6.015,-0.875,-0.683,-2.592,-19.576,-12.785,1.079,-0.048,-51.902,-32.361,3.057
2671,ZINC70119349,0,-54.4561,-2.7581792,-74.844193,-9.1326637,-23.813629,-54.26321,-74.844978,-9.1326637,-23.813599,-13.147977,-74.845505,-9.1326637,-23.813982,-5.7395267,-74.845085,-9.6192875,-24.184143,-9.1305656,-74.844185,-9.1326637,-23.81249,34.4728,2.5154,27.6727,-1.6178,-4.4748,45.3658,1.7768,-41.0667,0.5208,-3.1593,-3.6293,-34.5947,0.1518,24.0689,25.468,0.1349,1.2643,-127.34,22.6772,0.1349,1.1046,-23.9167,2.872,108.7132,1.5138,-4.809,-0.283,-0.727,-1.255,-4.809,-0.893,-0.32,-1.953,-29.22,-6.861,0.856,-0.009,-45.123,-36.081,3.797
2672,ZINC70119616,0,-46.914749,-3.2305665,-180.93626,-10.753975,-37.218006,-77.169182,-180.93875,-10.753975,-37.213074,-15.668865,-180.93901,-10.753975,-37.217598,-6.0331621,-180.8275,-9.6246462,-38.321014,-10.742687,-180.9362,-10.753975,-37.218002,19.5416,11.5783,18.5115,-2.3054,-15.1847,38.2786,2.975,-30.7314,0.7191,-4.1831,-2.9055,-23.8771,0.3637,12.708,17.794,1.8467,3.2393,-88.97,21.8712,2.0695,0.4111,-24.3518,4.1294,85.3837,1.918,-5.76,-0.339,-0.871,-1.503,-5.76,-1.064,-0.599,-2.051,-26.371,-14.569,1.509,-0.051,-58.695,-40.94,7.489
2673,ZINC70127712,0,-54.243832,-4.4407687,-50.06847,-10.172529,-32.017036,-93.898315,-50.068943,-10.172529,-32.016842,-15.387756,-50.069614,-10.172529,-32.016689,-5.8210917,-49.928646,-10.616047,-31.525272,-10.119209,-50.069523,-10.172529,-32.01973,38.4996,12.4106,24.8451,-2.8963,-5.1767,49.0377,4.848,-35.2307,0.4015,-7.0232,-5.555,-24.5258,0.3731,18.6147,23.788,0.1745,4.9988,-118.94,26.1931,0.0693,2.1649,-28.4272,5.7453,79.334,2.1579,-5.677,-0.315,-0.827,-1.459,-5.677,-0.858,-0.399,-1.864,-26.947,-12.305,0.707,-0.071,-56.253,-39.251,7.195
2674,ZINC70127720,0,-79.160652,-4.0858116,-46.067497,-10.775305,-22.487654,-102.23008,-46.0714,-10.775305,-22.490028,-15.523541,-46.069527,-10.775305,-22.489365,-5.5457349,-46.15934,-10.123735,-22.895079,-10.670322,-46.07201,-10.775305,-22.488682,38.0326,14.7323,22.6992,-2.9745,-4.9365,46.2349,5.4586,-30.6633,0.4421,-6.9163,-5.5599,-19.1349,0.4049,14.9119,19.328,0.0073,4.4087,-96.64,25.1334,0.3581,2.7175,-28.209,6.1197,66.7807,2.1579,-6.265,-0.348,-0.912,-1.61,-6.265,-0.825,-0.734,-1.885,-23.003,-15.329,0.707,-0.079,-57.418,-38.332,5.354
2675,ZINC70127829,0,-82.154198,-4.0050688,-82.056656,-9.6517916,-28.068619,-95.980049,-82.05835,-9.6517916,-28.065067,-12.469808,-82.055359,-9.6517916,-28.066271,-5.6528058,-82.070915,-12.324261,-27.561239,-9.6630774,-82.060104,-9.6517916,-28.066147,7.9706,6.0306,23.6232,-4.4037,-26.1383,44.3553,3.6088,-35.581,1.0556,-5.7396,-3.4881,-27.1763,0.464,18.9076,19.466,0.1407,0.4177,-97.33,21.5284,4.00E-04,0.3004,-21.8293,3.763,71.847,1.8067,-6.266,-0.369,-0.948,-1.635,-6.266,-0.794,-0.717,-2.07,-23.16,-13.228,0.516,-0.058,-55.869,-36.388,4.524
2676,ZINC70131456,0,-59.018982,-4.3513217,63.229839,-11.045058,-35.626305,-96.181892,63.229538,-11.045058,-35.626587,-13.140896,63.229546,-11.045058,-35.626465,-5.8384676,63.215809,-10.038199,-35.881271,-11.02557,63.230877,-11.045058,-35.624496,23.794,3.9349,22.2442,-1.8902,-8.8365,45.3355,3,-36.9319,0.8711,-4.837,-3.3851,-29.6415,0.1302,18.4068,22.03,1.4698,2.1534,-110.15,21.0825,0.5285,1.3251,-22.9361,3.8049,88.0693,2.1705,-5.417,-0.285,-0.761,-1.373,-5.417,-0.723,-0.172,-1.464,-29.479,-10.651,0.223,-0.21,-51.736,-40.13,4.264
2677,ZINC70132066,0,-52.736946,-2.8769073,49.33955,-8.7044182,-24.178289,-71.720345,49.343227,-8.7044182,-24.18133,-12.34391,49.338985,-8.7044182,-24.17733,-5.4149475,49.333317,-9.6336422,-23.904428,-8.696476,49.340244,-8.7044182,-24.17898,28.4436,3.4312,24.8538,-0.666,-8.4955,46.2281,2,-40.729,0.8239,-4.5378,-3.3759,-33.5734,0.5591,24.0404,27.09,0,3.0496,-135.45,26.1638,0.1783,1.9857,-28.3277,4.3564,104.596,1.5392,-5.201,-0.274,-0.73,-1.319,-5.201,-1.025,-0.074,-1.338,-27.349,-9.019,0.2,-0.243,-46.825,-36.368,3.01
2678,ZINC70184268,0,-65.806,-4.2076192,-5.2092414,-10.969489,-23.596146,-86.945007,-5.2093034,-10.969489,-23.596109,-10.842863,-5.2093744,-10.969489,-23.596045,-5.1429796,-5.1859651,-11.861217,-23.75713,-10.876466,-5.2091641,-10.969489,-23.596226,28.6298,8.0546,16.4171,-1.5137,-0.4846,43.4032,4.3475,-30.9573,0.2449,-4.0197,-5.4847,-22.4226,0.3019,20.1474,20.18,0,0.0326,-100.9,17.9637,0.0073,0.087,-18.0581,3.7427,54.1111,2.4428,-6.344,-0.488,-1.147,-1.779,-6.344,-0.569,-1.118,-2.333,-19.802,-17.545,1.356,-0.059,-56.84,-37.347,6.349
2679,ZINC70185770,0,-58.309322,-4.4113674,-26.264011,-10.219454,-31.322565,-79.958641,-26.264214,-10.219454,-31.329996,-14.182458,-26.264101,-10.219454,-31.331276,-5.8290248,-26.425104,-11.376575,-31.166174,-10.329432,-26.2651,-10.219454,-31.32675,35.6539,8.1597,25.8139,-6.3292,-1.6706,45.5081,3.9913,-36.5263,1.5704,-1.2153,-4.8929,-31.9502,0.343,24.1178,25.826,0.1008,1.6074,-129.13,22.1252,0.5965,1.479,-24.2008,4.9219,82.6017,2.8839,-4.106,-0.216,-0.577,-1.041,-4.106,-0.604,-1.045,-1.633,-21.03,-15.841,2.652,-0.048,-51.04,-36.87,2.091
2680,ZINC70223241,0,-71.205673,-2.7650201,-128.98328,-8.7904854,-32.058865,-83.399025,-128.98051,-8.7904854,-32.063278,-14.362331,-128.98132,-8.7904854,-32.062164,-5.9711046,-128.83774,-10.350396,-33.313324,-8.7606459,-128.98088,-8.7904854,-32.063366,-12.2898,6.4151,26.7347,-4.9447,-50.5205,48.0588,2.9913,-39.3422,0.2874,-8.6038,-2.9921,-29.1955,0.2866,20.661,23.868,0.0612,3.1458,-119.34,27.8208,0.0431,0.2467,-28.1107,3.9458,108.389,1.2616,-7.281,-0.364,-0.988,-1.822,-7.281,-1.503,-0.994,-1.64,-31.083,-15.156,0.752,-0.07,-71.015,-46.239,2.368
2681,ZINC70227460,0,-62.682087,-2.5968533,-67.993607,-7.2787547,-14.28299,-90.368301,-67.994942,-7.2787547,-14.281634,-11.741335,-67.994453,-7.2787547,-14.282127,-4.7985978,-67.959496,-8.77421,-14.611936,-7.2848606,-67.99469,-7.2787547,-14.281924,27.0232,4.4994,19.978,-1.6869,-3.259,41.1766,2.6331,-28.1114,0.0102,-2.1917,-7.3739,-19.2723,0.1558,19.0147,19.384,0.0739,0.2954,-96.92,18.9279,0.0491,0.2927,-19.2697,2.8918,63.7419,1.2995,-5.274,-0.439,-1.006,-1.513,-5.274,-0.612,-0.793,-2.25,-19.907,-11.224,1.086,-0.026,-40.188,-31.131,2.409
2682,ZINC70237906,0,-67.846878,-3.6004963,-19.668837,-9.882266,-24.920715,-57.636765,-19.667532,-9.882266,-24.91633,-10.85224,-19.667599,-9.882266,-24.916925,-5.5462852,-19.672132,-10.729508,-24.886847,-9.9009104,-19.667553,-9.882266,-24.916946,38.4698,14.4609,19.1404,-3.5062,1.1971,44.9233,2.864,-37.979,0.8869,-5.4359,-3,-30.1047,0.2849,16.9661,19.83,1.1849,1.679,-99.15,21.7846,1.0657,0.8535,-23.7038,2.8987,97.7111,1.129,-6.022,-0.401,-0.99,-1.624,-6.022,-1.267,-0.477,-1.839,-19.872,-13.609,0.644,-0.049,-49.88,-33.481,1.928
2683,ZINC70247189,0,-71.526039,-5.2655787,-134.12694,-8.7970943,-21.430021,-91.574753,-134.12778,-8.7970943,-21.429047,-10.755164,-134.12782,-8.7970943,-21.429209,-5.38937,-134.14861,-9.2422085,-21.97562,-8.7745571,-134.12695,-8.7970943,-21.430113,27.2386,3.1425,21.6156,-3.1568,-2.4686,41.3966,3.5363,-31.8008,0.5128,-6.9375,-3.4988,-22.1579,0.2,23.1827,23.692,0.083,0.4263,-118.46,22.4103,0.1154,0.451,-22.9767,4.0033,65.1646,1.3667,-5.418,-0.361,-0.891,-1.461,-5.418,-0.397,-0.961,-2.532,-23.127,-11.939,1.54,-0.12,-46.141,-35.066,2.472
2684,ZINC70251249,0,-66.6875,-3.5862062,-75.217377,-8.9869032,-18.273705,-88.791107,-75.21669,-8.9869032,-18.271978,-10.787299,-75.215767,-8.9869032,-18.274899,-5.0574641,-75.213219,-9.3699799,-18.794376,-9.00564,-75.211021,-8.9869032,-18.262165,25.8669,4.4596,18.1911,-2.7601,-0.8454,41.9623,3.967,-28.0598,0.3202,-5.8221,-5.3735,-18.556,0.304,20.7028,21.444,0,0.7412,-107.22,14.7306,0.1889,0.0316,-14.9511,2.9087,31.0196,1.513,-5.309,-0.354,-0.873,-1.432,-5.309,-0.399,-0.667,-2.601,-25.848,-7.057,0.77,-0.061,-42.064,-32.904,3.835
2685,ZINC70256552,0,-50.283054,-3.3275678,14.494377,-8.7946062,-23.902555,-76.941681,14.491908,-8.7946062,-23.897867,-18.106024,14.491924,-8.7946062,-23.89786,-5.6474133,14.444693,-9.8268118,-24.489584,-8.7899771,14.494568,-8.7946062,-23.902519,15.2651,3.6532,20.4707,-4.4248,-12.1104,41.0393,2.976,-32.851,0.7007,-4.3697,-2.7855,-27.5142,0.2371,15.7408,19.5,0.3785,3.3807,-97.5,20.3426,0.2181,0.5825,-21.1431,2.4317,104.9414,1.8504,-5.764,-0.32,-0.839,-1.482,-5.764,-1.2,-0.861,-1.893,-20.535,-12.235,1.095,-0.042,-47.075,-32.769,9.158
2686,ZINC70256556,0,-55.464497,-4.1248665,9.8858299,-8.9306326,-33.087376,-81.041786,9.8857145,-8.9306326,-33.081867,-14.607512,9.8867712,-8.9306326,-33.090321,-5.7238793,9.794198,-10.022123,-33.721092,-8.8836699,9.8850002,-8.9306326,-33.08432,26.4271,9.9474,23.8982,-4.5452,-11.8351,48.2707,4,-36.9842,0.692,-4.9987,-4,-27.8566,0.286,19.1371,22.988,0.5063,3.3446,-114.94,20.6955,1.0286,0.9425,-22.6666,3.0919,99.117,1.8504,-6.062,-0.337,-0.883,-1.558,-6.062,-1.073,-0.97,-1.962,-19.544,-13.941,1.095,-0.084,-51.067,-33.485,5.859
2687,ZINC70269418,0,-61.397278,-4.2420087,-108.38295,-9.1107721,-29.65695,-74.242821,-108.38879,-9.1107721,-29.657511,-17.30937,-108.38598,-9.1107721,-29.660326,-5.7717042,-108.08528,-11.552884,-29.576406,-9.1860018,-108.38639,-9.1107721,-29.663164,-41.7375,7.5666,21.4107,-7.9431,-70.8006,38.2994,1,-36.4065,1.1704,-4.7276,-1,-30.6176,0.0837,16.731,21.512,0.5182,4.2627,-107.56,23.5073,0.5751,1.8624,-25.9447,4.3922,85.5975,1.6485,-7.375,-0.41,-1.074,-1.896,-7.375,-1.263,-0.382,-3.27,-22.514,-12.241,0.567,-0.066,-57.682,-34.755,1.605
2688,ZINC70286463,0,-52.24036,-1.4598093,-36.296917,-10.321016,-24.85965,-67.08091,-36.297234,-10.321016,-24.856604,-11.860555,-36.296913,-10.321016,-24.856575,-4.9127088,-36.298092,-11.283337,-26.115976,-10.190377,-36.296932,-10.321016,-24.859692,23.467,5.4713,16.2205,-5.2873,0.9798,40.0417,2.1973,-35.7324,1.1527,-5.1991,-3,-26.6384,0.1303,17.9138,20.21,0.1124,2.1838,-101.05,19.0692,1.1185,0.8959,-21.0837,3.3871,65.2318,1.3052,-5.997,-0.375,-0.945,-1.59,-5.997,-1.031,-0.76,-2.193,-21.754,-9.329,0.626,-0.153,-47.76,-31.084,2.475
2689,ZINC70308742,0,-56.901901,-4.3118634,-136.24702,-10.691464,-35.725754,-76.8731,-136.25247,-10.691464,-35.721466,-11.612985,-136.24959,-10.691464,-35.725483,-6.40065,-136.46411,-10.050799,-37.069176,-10.64483,-136.24524,-10.691464,-35.726093,-43.0325,3.0617,25.5344,-3.4304,-77.7736,52.147,3.142,-43.4992,0.4715,-6.2167,-3.124,-36.0518,0.277,20.3906,21.116,0.0663,0.6591,-105.58,25.1509,0.2265,0.5494,-25.9268,3.112,122.7937,1.6852,-6.042,-0.288,-0.794,-1.494,-6.042,-1.14,-0.643,-1.724,-23.342,-13.172,0.629,-0.022,-53.996,-36.514,5.856
2690,ZINC70314416,0,-52.821163,-3.4524062,-206.48128,-9.4034996,-33.342678,-94.51532,-206.48033,-9.4034996,-33.342937,-18.405531,-206.48105,-9.4034996,-33.342354,-5.9119353,-206.40697,-10.447303,-34.662819,-9.3793631,-206.48129,-9.4034996,-33.343159,1.574,2.5299,22.506,-3.3406,-28.561,45.5001,2.784,-37.2309,0.0478,-3.3716,-3,-29.919,0.1246,21.2212,21.894,0.2622,0.4106,-109.47,22.2494,0.1164,0.396,-22.7617,3.0478,104.3787,1.9961,-5.885,-0.327,-0.857,-1.513,-5.885,-1.007,-0.921,-1.859,-22.442,-14.961,1.35,-0.082,-56.178,-37.403,2.971
2691,ZINC70332899,0,-69.823029,-4.2292027,-33.69426,-11.123206,-34.679413,-104.1593,-33.694111,-11.123206,-34.679764,-10.723469,-33.69413,-11.123206,-34.67979,-6.3390079,-33.738953,-11.140138,-35.781258,-11.116093,-33.694546,-11.123206,-34.679394,27.815,5.4307,25.9417,-2.7671,-10.5183,56.6347,3.81,-45.3866,0.6875,-4.3745,-4,-38.4747,0.2932,22.5541,29.336,3.9335,2.8483,-146.68,30.6431,3.5782,0.813,-35.0344,5.6971,127.6464,1.7222,-5.557,-0.265,-0.73,-1.374,-5.557,-1.051,-0.574,-1.348,-28.433,-11.511,0.806,-0.242,-48.816,-39.943,8.941
2692,ZINC70354360,0,-51.626972,-3.0691473,-107.35468,-9.4925089,-35.748657,-83.944023,-107.35745,-9.4925089,-35.745819,-10.360603,-107.35731,-9.4925089,-35.745544,-5.8761244,-107.32993,-10.314471,-37.226788,-9.4875803,-107.35741,-9.4925089,-35.745602,33.0166,6.3061,24.5452,-8.0895,1.0504,47.3248,1.95,-43.807,1.1688,-2.4836,-2,-41.4537,1.6494,24.4704,25.392,0.0722,0.8493,-126.96,23.1299,0.212,0.1643,-23.5063,1.6974,127.4966,1,-6.707,-0.319,-0.881,-1.658,-6.707,-1.252,-0.403,-1.315,-27.103,-19.435,0.561,-0.028,-65.318,-46.537,9.975
2693,ZINC70355538,0,-71.854408,-2.6960654,-124.47218,-10.023349,-27.613852,-80.215073,-124.47068,-10.023349,-27.616442,-18.197414,-124.47047,-10.023349,-27.616268,-6.086854,-124.49653,-10.499156,-27.657072,-10.045485,-124.47147,-10.023349,-27.616066,10.2644,3.2671,23.1667,-2.4565,-22.4004,48.5881,2.91,-40.6032,0.9069,-4.4225,-2.5745,-34.4603,0.2644,21.4335,24.542,0.1089,2.9996,-122.71,26.4694,0.0103,1.0886,-27.5684,2.8102,130.4462,1,-5.43,-0.271,-0.737,-1.359,-5.43,-0.975,-0.437,-1.375,-23.199,-12.251,0.618,-0.263,-45.162,-35.45,5.874
2694,ZINC70355926,0,-75.358429,-2.6151295,-87.214378,-9.0781088,-28.111139,-97.242188,-87.217545,-9.0781088,-28.106831,-16.492008,-87.217621,-9.0781088,-28.10675,-6.1778684,-87.179222,-10.128922,-29.010973,-9.0400534,-87.215256,-9.0781088,-28.110386,36.2292,9.758,26.0259,-5.6042,-3.7103,49.2428,2.9913,-41.4314,0.5841,-2.8671,-3.6282,-36.3048,0.1236,19.2387,20.922,0.0447,1.6387,-104.61,24.0699,0.0325,0.9345,-25.0369,2.7386,110.855,1,-6.169,-0.308,-0.837,-1.544,-6.169,-1.05,-0.459,-1.242,-26.054,-17.589,0.554,-0.03,-63.828,-43.643,1.071
2695,ZINC70372502,0,-65.996735,-2.4023256,-146.07092,-10.093965,-32.084415,-73.816307,-146.07104,-10.093965,-32.084114,-15.604773,-146.0713,-10.093965,-32.085598,-5.4113379,-146.17648,-10.884292,-33.704472,-10.124586,-146.07082,-10.093965,-32.083961,-0.8408,2.0643,19.5828,-7.1206,-22.7108,37.0894,2,-31.857,0.3887,-5.5058,-2,-25.5798,0.1374,17.4889,18.242,0.6724,0.0807,-91.21,18.1944,0.5157,0.0774,-18.7874,1.6756,113.8026,2.189,-6.345,-0.397,-0.999,-1.682,-6.345,-0.88,-0.133,-2.641,-16.678,-13.584,0.227,-0.047,-48.721,-30.263,3.027
2696,ZINC70378757,0,-59.756428,-2.7156231,-71.645813,-9.186595,-25.955673,-83.998795,-71.647438,-9.186595,-25.955643,-16.065569,-71.64711,-9.186595,-25.958176,-5.9012251,-71.616478,-10.328202,-26.622862,-9.2238932,-71.645966,-9.186595,-25.955372,2.8999,4.0767,24.423,-6.9574,-27.801,47.8571,4.597,-34.6892,1.1901,-7.5055,-4.7749,-24.1755,0.5248,25.218,27.478,0.0025,2.2575,-137.39,25.5824,0.0938,1.2096,-26.8858,4.3692,88.1855,1.3691,-6.689,-0.352,-0.939,-1.696,-6.689,-0.863,-0.876,-1.898,-27.9,-14.107,0.509,-0.049,-62.344,-42.007,8.308
