number,name,Label,E_place,S,E_conf,E_score1,E_refine,S(2),E_conf(2),E_score1(2),E_refine(2),S(3),E_conf(3),E_score1(3),E_refine(3),S(4),E_conf(4),E_score1(4),E_refine(4),S(5),E_conf(5),E_score1(5),Goldscore.Fitness,Goldscore.External.HBond,Goldscore.External.Vdw,Goldscore.Internal.Torsion,Goldscore.Internal.Vdw,PLP.Fitness,PLP.Chemscore.Hbond,PLP.PLP,PLP.ligand.torsion,PLP.part.buried,PLP.part.hbond,PLP.part.nonpolar,PLP.part.repulsive,ASP.Fitness,ASP.ASP,ASP.DEClash,ASP.DEInternal,ASP.Map,Chemscore.Fitness,Chemscore.DEClash,Chemscore.DEInternal,Chemscore.DG,Chemscore.Hbond,Chemscore.Lipo,Chemscore.Rot,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal
6825,ZINC64636623,0,-82.291504,-5.615344,91.495766,-11.143342,-42.170998,-124.08104,91.496674,-11.143342,-42.175205,-19.826422,91.496452,-11.143342,-42.175468,-7.9055438,91.512131,-11.191145,-42.706116,-11.157602,91.497093,-11.141932,-54.1922,0,42.3927,-1.9279,-110.5542,71.6994,0,-72.1885,1.3438,-2.9259,-1.4584,-69.4077,0.2157,24.6535,32.7,4.3867,3.6598,-163.5,31.2582,3.9398,0.3351,-35.5331,0,286.008,1.332,-7.122,-0.254,-0.772,-1.644,-7.122,-3.685,0,-1.14,-44.821,-2.923,0.384,0,-64.519,-47.744,4.822
6826,ZINC64636671,0,-84.448608,-5.2162647,55.223618,-11.462694,-35.810539,-93.903442,55.229343,-11.462694,-35.816902,-18.417749,55.224876,-11.462694,-35.811882,-7.5481315,55.176567,-10.364628,-36.418121,-11.461863,55.224735,-11.46143,-52.7739,0,42.2141,-3.1306,-107.6877,70.3692,0.2496,-71.6307,2.0817,-6.0793,-1,-66.0887,0.1467,25.0718,31.338,1.2755,4.9907,-156.69,34.5707,1.4157,1.5833,-37.5697,0.9799,275.5205,1.3356,-5.296,-0.183,-0.561,-1.213,-5.296,-2.187,0,-1.318,-38.275,-2.686,0.526,0,-54.516,-40.961,1.945
6827,ZINC64648626,0,-63.82338,-5.7803831,16.109325,-10.230046,-34.822914,-94.900009,16.105356,-10.230046,-34.820728,-16.621792,16.109344,-10.230046,-34.822975,-7.3994622,16.182066,-9.4665442,-35.77034,-10.176497,16.107407,-10.182171,-33.6621,0,33.5937,-6.4689,-73.3845,59.6425,0,-60.6812,0.7698,-4.739,0,-57.1429,0.1914,18.8565,22.01,1.2444,1.9092,-110.05,19.9733,1.2352,1.5823,-22.7909,0,187.2997,1.7981,-5.355,-0.162,-0.52,-1.191,-5.355,-2.356,0,-0.259,-40.824,-8.555,0.628,-0.043,-66.239,-49.379,4.846
6828,ZINC64648629,0,-78.336075,-4.7214637,-4.5524244,-10.481127,-39.594524,-85.773201,-4.549829,-10.481127,-39.597977,-13.990503,-4.5533662,-10.481127,-39.594028,-7.0775609,-4.5694499,-9.5575838,-40.553284,-10.371073,-4.5542479,-10.426766,-9.2582,0,33.7687,-9.0183,-46.6719,60.5294,0,-63.2595,1.5657,-9.8635,0,-54.7748,0.1973,25.4126,28.806,0.1578,3.2356,-144.03,20.5747,0.1177,2.7853,-23.4776,0.7942,170.4962,1.7981,-5.616,-0.17,-0.546,-1.249,-5.616,-1.974,-0.12,-0.345,-38.361,-11.778,0.628,-0.12,-65.718,-50.139,7.828
6829,ZINC64650986,0,-55.720387,-4.8028293,82.052391,-11.72903,-39.694298,-111.58595,82.049622,-11.72903,-39.694016,-18.211889,82.051102,-11.72903,-39.694599,-7.4485526,82.041893,-9.8077869,-40.331875,-11.676667,82.055283,-11.721805,-33.9107,0,39.6715,-1.2629,-87.1962,61.0047,0,-63.2845,0.3789,-3.3903,0,-60.6484,0.1265,21.3954,28.026,2.7534,3.8772,-140.13,32.7658,3.6382,0.7414,-37.1455,1,272.6331,1.3955,-6.575,-0.235,-0.713,-1.518,-6.575,-3.171,-0.143,-1.082,-39.767,-2.991,0.377,-0.119,-63.902,-42.758,0.98
6830,ZINC64656489,0,-86.947189,-5.9546361,51.966717,-10.642017,-29.31465,-111.9939,51.965515,-10.642017,-29.31447,-18.003471,51.966797,-10.642017,-29.31468,-7.0460873,51.990578,-11.119035,-30.283278,-10.642118,51.968662,-10.645077,23.7574,0,37.2978,-6.1438,-21.3833,58.6485,0,-56.8804,2.6095,-0.3878,-0.4696,-59.9008,2.9756,17.4591,23.08,1.7165,3.9045,-115.4,28.2361,1.6842,1.647,-31.5673,1.9968,187.8448,1,-5.308,-0.212,-0.621,-1.258,-5.308,-2.177,0,-1.162,-37.905,-2.972,0.424,-0.052,-53.645,-40.877,1.855
6831,ZINC64678261,0,-80.95195,-5.8833747,-13.833252,-11.304935,-28.700432,-105.13699,-13.820385,-11.304935,-28.716434,-16.928791,-13.818754,-11.304935,-28.717756,-7.2281408,-13.904907,-10.261353,-29.303791,-11.318539,-13.827603,-11.308739,43.7037,0.4847,39.4254,-8.0893,-2.9015,67.2383,0,-67.7817,1.4279,-8.041,0,-60.4207,0.1677,23.7278,28.094,1.4973,2.8689,-140.47,27.1092,1.4847,1.4774,-30.0713,1.918,193.1434,1.7237,-6.167,-0.228,-0.685,-1.435,-6.167,-2.112,0,-1.119,-40.621,-9.172,0.541,-0.07,-69.9,-49.793,5.516
6832,ZINC64683052,0,-54.212875,-3.5341306,-18.049295,-10.746326,-25.181208,-88.547005,-18.046957,-10.746326,-25.180361,-14.996942,-18.064209,-10.746326,-25.179293,-6.8239927,-18.076481,-10.085166,-24.984694,-10.760586,-18.048536,-10.757338,40.7016,0,33.5623,-3.042,-2.4045,64.5866,0,-65.4036,0.438,-5.9612,-1.1161,-60.643,0.1068,25.3549,28.406,1.3945,1.6565,-142.03,31.4719,0.3956,1.4585,-33.326,1.9905,181.1775,0,-6.674,-0.247,-0.742,-1.554,-6.674,-2.545,0,-1.266,-40.239,-8.528,0.535,-0.107,-64.258,-48.767,18.549
6833,ZINC64713279,0,-72.022453,-4.8153925,29.234604,-10.223542,-25.106522,-95.28627,29.238663,-10.223542,-25.106895,-17.523228,29.239666,-10.223542,-25.108616,-6.8886609,29.362881,-10.052408,-26.105862,-10.175237,29.234541,-10.223845,33.1934,0,33.2816,-2.2618,-10.307,67.3472,0,-67.828,0.3064,-7.694,-1,-60.5425,0.1002,20.7381,21.85,0.8159,0.296,-109.25,28.8234,2.0425,0.372,-31.2379,1.5928,205.3372,1.4011,-6.195,-0.238,-0.706,-1.455,-6.195,-2.031,-0.16,-1.152,-33.489,-11.809,0.638,-0.045,-65.189,-45.298,5.605
6834,ZINC64714498,0,-68.159103,-5.2817721,5.9708343,-10.658821,-29.561752,-110.2111,5.9717078,-10.658821,-29.563419,-18.52721,5.9722867,-10.658821,-29.563013,-7.2873034,6.0192885,-9.875001,-30.69459,-10.616572,5.9709663,-10.662497,39.0995,0,34.6321,-8.891,0.3713,56.7632,0,-59.806,3.0077,-7.7835,0,-52.8434,0.3301,21.5858,24.932,0.2229,3.1233,-124.66,26.3937,0.2088,1.9512,-28.5538,1.8785,179.9671,1.6627,-6.429,-0.23,-0.697,-1.484,-6.429,-2.977,-0.074,-1.575,-39.783,-3.502,0.74,-0.029,-58.626,-43.286,5.111
6835,ZINC64714972,0,-77.970963,-5.2850165,-1.1987011,-11.005633,-38.790348,-104.09026,-1.1983478,-11.005633,-38.791145,-17.006472,-1.2028902,-11.005633,-38.788605,-7.3161106,-1.2903584,-10.091002,-39.139324,-10.995762,-1.2023476,-11.009422,33.9888,0,29.5751,-9.5154,2.8384,61.5842,0,-62.3606,1.5308,-8.0885,0,-55.8321,1.3216,23.7329,26.958,1.3548,1.8703,-134.79,27.1172,1.7772,0.4204,-29.3149,1.7165,191.0986,1.6627,-5.115,-0.183,-0.555,-1.181,-5.115,-2.207,-0.16,-0.693,-37.591,-5.098,0.74,-0.152,-54.15,-42.689,3.819
6836,ZINC64717684,0,-82.775986,-4.6790328,36.674198,-10.572497,-33.743763,-88.199783,36.677818,-10.572497,-33.747421,-14.635091,36.670559,-10.572497,-33.743855,-6.8077946,36.789978,-11.1574,-34.270954,-10.508301,36.675137,-10.548178,28.3817,7.2359,33.8164,-5.7907,-19.561,70.6141,1,-65.58,0.5698,-6.5683,-1,-59.0227,0.0195,28.2945,31.408,2.2205,0.893,-157.04,25.9176,2.4251,0.8163,-29.159,0.8603,214.2609,1.6652,-6.599,-0.228,-0.699,-1.511,-6.599,-1.825,-0.142,-1.733,-39.766,-9.291,0.592,-0.11,-73.706,-49.057,2.812
6837,ZINC64717903,0,-96.977943,-5.1385889,47.806641,-11.712166,-30.441456,-91.190735,47.803043,-11.712166,-30.4307,-17.339205,47.803978,-11.712166,-30.431723,-7.5951786,47.711235,-10.198156,-31.351824,-11.709473,47.805183,-11.721937,19.0022,0.2674,40.8873,-3.5033,-33.982,79.6101,1,-80.5125,0.9904,-6.8914,-1,-74.3992,0.0958,30.5026,33.58,0.3954,2.682,-167.9,35.3188,0.4282,1.7781,-37.525,0.9918,276.5228,1.4143,-6.636,-0.207,-0.658,-1.486,-6.636,-2.906,-0.2,-0.803,-38.016,-8.809,0.66,-0.165,-70.887,-46.825,1.876
6838,ZINC64790077,0,-72.374184,-5.8717661,-30.291023,-11.974018,-44.674801,-121.05325,-30.285633,-11.974018,-44.682079,-21.184208,-30.291477,-11.974018,-44.67392,-8.4151678,-30.253855,-9.7675676,-45.445168,-11.959186,-30.292387,-11.97333,27.8486,3.3544,41.3838,-3.551,-28.8575,70.0576,1.7475,-67.2567,2.6721,-6.1991,-1.6142,-61.696,0.1615,27.2417,31.592,2.5884,1.7619,-157.96,29.7709,2.2427,0.8571,-32.8707,0.7813,251.6643,1.8218,-5.742,-0.174,-0.558,-1.277,-5.742,-3.159,-0.02,-0.242,-49.132,-3.028,0.654,-0.065,-67.366,-52.16,12.661
6839,ZINC64794020,0,-70.750465,-6.2536016,47.41489,-12.136096,-39.125912,-144.42709,47.414787,-12.136096,-39.126255,-18.560171,47.41433,-12.136096,-39.125809,-7.9906974,47.41544,-9.5757217,-39.671726,-12.196984,47.413589,-12.136374,44.4809,0.0409,40.2401,-10.1313,-0.7588,68.5486,0,-71.6625,2.1611,-10.2357,0,-62.2833,0.1994,38.1323,41.248,0.1788,2.9369,-206.24,27.2759,0.1452,2.2104,-29.6316,0,251.9698,2.0816,-5.71,-0.173,-0.555,-1.27,-5.71,-2.878,-0.076,-0.119,-53.187,-3.257,0.61,-0.1,-75.126,-56.443,4.361
6840,ZINC64820084,0,-72.374527,-4.6466141,6.145534,-9.4001713,-32.915314,-93.499557,6.1456075,-9.4001713,-32.916786,-11.937324,6.1455832,-9.4001713,-32.915321,-6.7442183,6.1688695,-9.0122108,-33.910305,-9.3764887,6.1441045,-9.3988523,38.8998,0.637,31.2801,-5.3155,0.5681,53.3941,0.0691,-54.2083,1.1343,-4.7774,0,-51.0819,0.2996,20.3301,23.194,1.2279,1.6359,-115.97,25.2124,1.2279,0.3806,-26.821,0,204.2819,1,-6.485,-0.324,-0.88,-1.623,-6.485,-3.16,0,-1.292,-43.357,-3.132,0.606,-0.001,-60.13,-46.488,6.501
6841,ZINC64837859,0,-56.988743,-4.3134952,-54.436348,-10.844623,-31.4482,-102.6618,-54.436493,-10.844623,-31.447813,-15.59492,-54.436829,-10.844623,-31.446684,-7.1177025,-54.447407,-9.5955105,-31.969067,-10.828452,-54.439327,-10.840237,-47.8633,0.2359,34.7336,-3.8422,-92.0156,58.4814,1.8544,-55.3652,0.7476,-4.486,-2.9993,-48.1381,0.182,23.2665,27.678,1.1292,3.2823,-138.39,27.7265,1.0526,0.1239,-28.903,0.9586,199.3465,1.2119,-5.069,-0.188,-0.563,-1.18,-5.069,-2.1,0,-1.026,-36.3,-5.272,0.663,0,-56.964,-41.572,4.438
6842,ZINC64848217,0,-65.28241,-4.8487148,58.892635,-9.7150478,-35.25993,-100.97129,58.889374,-9.7150478,-35.257027,-19.930943,58.889408,-9.7150478,-35.257053,-7.1828814,58.922729,-9.704648,-35.805973,-9.7082129,58.890419,-9.722311,31.3811,0.1061,26.0194,-0.9968,-3.5049,55.1078,0.9913,-52.1628,0.0518,-4.2132,-1,-47.5126,0.0554,19.1441,19.998,0.6745,0.1794,-99.99,25.801,0.2718,0.1279,-26.2007,0.5364,183.6683,1,-5.335,-0.232,-0.66,-1.29,-5.335,-1.77,0,-1.987,-33.134,-2.079,0.391,0,-46.716,-35.213,1.021
6843,ZINC64871406,0,-63.396339,-3.5343654,-92.558914,-8.6376438,-28.694267,-81.351456,-92.558571,-8.6376438,-28.702593,-12.046851,-92.55928,-8.6376438,-28.698521,-6.0578723,-92.672951,-8.9623833,-29.49906,-8.6353846,-92.558067,-8.6484766,34.1984,0,27.6771,-6.2121,2.3544,46.7119,0,-46.7169,1.0112,-2.9587,0,-44.3783,0.1186,20.2865,22.198,0.7104,1.2011,-110.99,25.3274,0.1244,0.0614,-25.5132,1.7464,121.3697,0,-5.31,-0.332,-0.836,-1.408,-5.31,-1.046,0,-2.397,-33.318,-2.961,0.242,0,-47.603,-36.278,0.436
6844,ZINC64919619,0,-81.654778,-4.8718691,90.294113,-9.2348394,-38.179893,-77.41877,90.293945,-9.2348394,-38.180866,-16.380154,90.294395,-9.2348394,-38.179909,-7.0174451,90.320107,-10.313396,-39.067886,-9.2300329,90.294006,-9.2357283,39.2038,4.7851,33.7433,-11.6709,-0.3075,61.8265,1.8125,-60.0363,3.9343,-0.9438,-1.8646,-59.4616,1.144,18.0447,25.218,3.4754,3.6979,-126.09,24.7658,2.6922,1.7362,-29.1942,1.9825,171.8259,1.1761,-4.013,-0.129,-0.407,-0.905,-4.013,-1.324,0,-0.262,-39.274,-6.395,0.567,-0.071,-55.543,-45.669,2.478
6845,ZINC64934980,0,-73.846565,-4.571691,43.501785,-11.867184,-30.60697,-111.17834,43.501007,-11.867184,-30.61083,-20.76454,43.501774,-11.867184,-30.606234,-7.6701326,43.47295,-11.593899,-31.937366,-11.871826,43.502331,-11.871126,-35.5405,0,29.0143,-1.9148,-73.5203,49.7509,0,-50.5248,0.9777,-5.9451,-0.6847,-45.263,0.1521,14.1072,17.26,1.1485,2.0043,-86.3,24.5219,0.6169,0.2197,-25.3585,0.9893,166.8832,1.1527,-6.894,-0.3,-0.852,-1.667,-6.894,-3.904,0,-1.37,-37.966,-2.183,0.606,0,-54.15,-40.149,8.774
6846,ZINC64948642,0,-84.23288,-3.2933059,149.65744,-9.7752647,-32.510185,-79.250992,149.65681,-9.7752647,-32.50943,-13.837871,149.65573,-9.7752647,-32.508175,-6.7700157,149.65897,-10.4891,-33.195686,-9.7938623,149.65579,-9.7824602,33.7223,6.1465,30.053,-7.5676,-6.1795,66.1123,1.0512,-60.4712,1.1242,-4.6489,-1.4391,-56.456,0.8888,26.5899,28.646,0.0311,2.0251,-143.23,25.0929,0.232,0.0794,-25.4044,0.694,172.3611,1,-5.902,-0.227,-0.672,-1.386,-5.902,-2.283,-0.239,-0.917,-38.865,-5.629,0.396,-0.071,-58.035,-44.494,4.909
6847,ZINC64950604,0,-84.917122,-5.1482172,-38.484146,-9.479022,-34.811401,-77.3974,-38.485809,-9.479022,-34.813351,-12.10216,-38.483982,-9.479022,-34.810287,-6.9275436,-38.314003,-8.8756886,-36.447186,-9.4887981,-38.483322,-9.5323486,39.3921,1.1641,33.7826,-4.9353,-3.2878,79.9381,1,-78.007,2.5596,-3.5947,-1,-74.5705,0.0733,27.2901,30.42,0.1214,3.0085,-152.1,27.2348,1.0042,0.8067,-29.0457,0.9953,201.4795,1.3014,-5.678,-0.189,-0.588,-1.29,-5.678,-2.675,0,-0.955,-40.506,-3.072,0.491,-0.052,-56.75,-43.579,3.524
6848,ZINC64950683,0,-79.317406,-5.6477046,-59.042454,-9.4353971,-33.556534,-77.788048,-59.041172,-9.4353971,-33.556171,-14.155984,-59.039433,-9.4353971,-33.558277,-6.9326334,-59.23671,-8.7422857,-34.05769,-9.4373102,-59.041496,-9.4371929,44.9628,0,36.3594,-4.9412,-0.0902,61.0234,0,-62.0748,2.5573,-3.7263,0,-59.367,0.1413,24.8031,28.144,0.2805,3.0603,-140.72,26.032,0.4628,0.5071,-27.0019,0,210.5065,1.2138,-5.801,-0.193,-0.601,-1.318,-5.801,-2.887,0,-0.693,-44.452,-3.492,0.543,-0.017,-62.581,-47.943,2.145
6849,ZINC64954637,0,-85.548637,-5.4028826,-3.8850477,-11.661228,-36.312092,-131.40025,-3.8827472,-11.661228,-36.314114,-22.884542,-3.8845925,-11.661228,-36.31263,-7.9760528,-3.8810172,-10.081222,-36.249916,-11.669317,-3.8836067,-11.669026,6.8363,0,44.0146,-6.3947,-47.2892,74.8042,0,-76.1667,2.1853,-9.5082,0,-69.447,0.286,24.4228,30.434,0.7187,5.2925,-152.17,30.8417,0.5576,1.6588,-33.0581,0,261.6299,1.1846,-5.841,-0.225,-0.666,-1.372,-5.841,-3.062,-0.053,-1.158,-28.286,-4.286,0.546,-0.056,-51.621,-32.572,0.666
6850,ZINC64954719,0,-87.608299,-5.7391982,-28.519329,-11.228287,-31.008612,-121.9572,-28.519554,-11.228287,-31.009583,-22.54215,-28.519596,-11.228287,-31.008904,-7.3364325,-28.537731,-10.387975,-31.368233,-11.226363,-28.519922,-11.226231,-10.1742,0.6004,35.3293,-6.113,-53.2394,62.3139,0,-64.4279,2.8397,-8.0463,0,-58.6852,0.3939,17.6088,21.224,0.9247,2.6906,-106.12,24.7111,0.5666,0.9597,-26.2374,0,203.0986,1.1739,-4.706,-0.196,-0.566,-1.126,-4.706,-1.64,0,-1.098,-30.728,-6.577,0.558,-0.003,-51.778,-37.305,1.506
6851,ZINC64990228,0,-66.329323,-4.6783538,-15.085921,-10.493665,-27.0495,-89.348206,-15.112142,-10.493665,-27.035742,-19.058712,-15.109121,-10.493665,-27.041346,-6.9361577,-14.853964,-9.0148077,-28.03409,-10.430674,-15.09225,-10.490767,-6.1849,0,38.0115,-4.4116,-54.039,62.9188,0,-65.6381,1.5482,-5.7743,-1,-58.4585,0.6027,22.6198,23.614,0.3788,0.6154,-118.07,22.4168,0.3773,0.4807,-23.2748,0,191.1927,1.787,-6.335,-0.226,-0.687,-1.462,-6.335,-2.993,0,-0.911,-44.546,-8.178,1.1,-0.076,-73.515,-52.724,7.8
6852,ZINC65025573,0,-66.462242,-4.1207623,-147.7652,-9.3360119,-34.013618,-67.293213,-147.7612,-9.3360119,-34.019196,-11.669138,-147.76642,-9.3360119,-34.011654,-6.8328404,-147.74744,-8.547576,-34.938663,-9.3825102,-147.76558,-9.4073906,22.8269,0.2118,38.6906,-9.7915,-20.7928,41.509,0.0686,-41.1662,1.3039,15.6112,3.1444,-61.1608,0.3273,-0.6708,19.982,18.8137,1.8391,-99.91,19.0253,18.3617,1.5851,-38.9721,0,315.244,1.3248,-2.738,-0.078,-0.256,-0.601,-2.738,-0.558,0,-0.425,-31.571,-5.787,0.73,-0.038,-44.683,-37.358,2.849
6853,ZINC65034935,0,-71.913094,-4.0895228,-2.152097,-11.167769,-32.348309,-83.652504,-2.1151426,-11.167769,-32.385777,-17.030397,-2.120172,-11.167769,-32.381607,-7.0763173,-2.6757824,-10.097435,-32.30579,-11.214824,-2.124635,-11.139284,40.1775,0,32.2248,-1.6311,-2.5006,62.4838,0,-63.4935,0.5622,-6.8106,0,-57.551,0.0804,16.8467,19.218,1.9509,0.4205,-96.09,23.5352,1.3823,0.499,-25.4165,0,202.4826,1.4664,-5.327,-0.184,-0.564,-1.22,-5.327,-2.662,0,-0.703,-38.094,-3.479,0.467,-0.003,-58.074,-41.573,3.21
6854,ZINC65060194,0,-71.986755,-3.77917,61.054188,-9.0922499,-39.273216,-81.34462,61.050907,-9.0922499,-39.26926,-13.434221,61.059139,-9.0922499,-39.272499,-7.1594825,60.838516,-9.3244896,-39.280254,-9.1163015,61.046276,-9.0803814,-13.9037,0.0233,32.753,-4.1126,-54.8498,53.8769,0,-54.143,2.4913,-5.2677,0,-49.7913,0.1377,15.6314,19.756,0.2851,3.8396,-98.78,25.4632,0.1426,0.4632,-26.069,0,200.5018,1.121,-5.304,-0.183,-0.562,-1.215,-5.304,-2.504,0,-0.568,-40.874,-3.751,0.42,-0.045,-56.403,-44.625,1.586
6855,ZINC65074662,0,-83.284492,-5.6626101,42.483013,-12.142685,-38.596062,-108.63213,42.482548,-12.142685,-38.595898,-18.186714,42.482975,-12.142685,-38.596058,-7.6394854,42.511131,-10.610014,-39.277279,-12.229259,42.482189,-12.231999,22.0188,0,36.4849,-4.9234,-23.2246,69.4234,0.001,-69.6956,2.132,-7.9602,-1,-61.5549,0.1027,29.442,31.878,0.0736,2.3624,-159.39,24.6628,0.1948,0.2876,-25.1452,0,194.383,1.2022,-5.911,-0.191,-0.599,-1.333,-5.911,-2.522,-0.16,-0.842,-37.65,-6.064,0.496,-0.091,-61.176,-43.714,5.606
6856,ZINC65074777,0,-65.126167,-7.1435823,63.94685,-12.462835,-30.330317,-121.01924,63.949154,-12.462835,-30.336426,-17.368662,63.949654,-12.462835,-30.330156,-7.582016,63.976639,-11.818918,-31.474188,-12.544775,63.948612,-12.557316,28.1265,0,39.2689,-4.574,-21.2942,68.793,0,-69.9719,2.6246,-1.0878,0,-69.9712,0,28.2991,30.898,0.0323,2.5666,-154.49,25.9679,1.232,0.4227,-27.6226,0,215.9601,1.2206,-5.46,-0.182,-0.566,-1.241,-5.46,-1.855,0,-1.3,-37.089,-4.989,0.447,-0.148,-59.996,-42.077,2.3
6857,ZINC65074892,0,-83.553642,-4.3263469,27.4585,-9.7803574,-36.548073,-97.541084,27.459852,-9.7803574,-36.548542,-16.980722,27.45969,-9.7803574,-36.548843,-7.4052038,27.465359,-10.623343,-37.182991,-9.8041039,27.456499,-9.7803793,22.9809,0,37.1513,-4.5453,-23.5569,65.2582,0,-65.7452,2.241,-8.0948,-1,-57.7932,0.0523,17.2082,23.052,1.3652,4.4786,-115.26,24.6756,2.8166,2.5056,-29.9978,1.9043,177.0708,1,-3.386,-0.121,-0.367,-0.781,-3.386,-0.304,-0.16,-0.644,-28.544,-8.7,0.478,-0.024,-46.483,-37.244,1.439
6858,ZINC65075035,0,-78.379204,-5.8559103,29.470469,-10.309207,-38.790279,-114.05561,29.456764,-10.309207,-38.774349,-19.281528,29.455681,-10.309207,-38.774689,-7.272016,29.498404,-9.5825968,-38.92662,-10.328557,29.472143,-10.316615,5.8181,0,35.7101,-3.3237,-39.9596,66.3988,0,-68.9255,0.5265,-2.019,0,-68.4551,0.1553,20.4433,32.234,7.6736,4.1171,-161.17,30.611,7.3838,1.4965,-39.4912,1.6293,272.5366,1.2959,-6.421,-0.229,-0.696,-1.482,-6.421,-4.263,0,-0.887,-40.721,0.588,0.683,-0.007,-53.426,-40.132,2.95
6859,ZINC65134886,0,-66.40316,-3.8632956,-55.886452,-8.1018839,-32.623379,-70.730728,-55.893517,-8.1018839,-32.617817,-10.792991,-55.888184,-8.1018839,-32.621971,-6.371911,-55.910183,-8.8559895,-34.14381,-7.9884443,-55.889103,-8.0396662,31.7051,0.0547,31.7188,-11.5163,-0.4467,55.3596,0,-56.3195,1.7771,-4.5723,0,-53.4545,0.2116,17.9803,23.25,2.3119,2.9577,-116.25,25.1983,2.3518,0.0333,-27.5833,0.921,162.6266,0,-5.468,-0.219,-0.64,-1.296,-5.468,-2.026,-0.049,-1.291,-37.516,-4.143,0.496,-0.101,-54.345,-41.659,1.855
6860,ZINC65168555,0,-89.517807,-3.7928307,57.863033,-10.403977,-35.328815,-79.383995,57.864819,-10.403977,-35.336254,-14.733743,57.866879,-10.403977,-35.336449,-6.7275052,57.851349,-10.336036,-36.461769,-10.33762,57.864456,-10.344858,32.8565,0,37.9428,-7.9516,-11.3633,78.1201,1,-78.4731,1.9316,-7.3119,-1.7636,-70.6022,0.0333,25.3086,29.378,0.2057,3.8637,-146.89,28.6713,0.0875,2.257,-31.0159,2.0074,215.4896,2.4927,-6.059,-0.224,-0.673,-1.41,-6.059,-2.151,-0.16,-1.05,-33.551,-11.17,0.655,0,-61.564,-44.721,7.444
6861,ZINC65185210,0,-76.750084,-5.7204385,1.5126683,-11.526471,-44.576351,-124.99225,1.5138233,-11.526471,-44.578281,-18.724699,1.5115205,-11.526471,-44.575871,-7.9871345,1.5487115,-9.8297949,-45.525784,-11.617947,1.5132432,-11.6091,30.5427,0,35.2841,-4.8192,-13.1537,75.8574,0,-76.3659,2.3609,-7.5265,0,-70.9263,0.2612,32.1941,38.37,0.8679,5.308,-191.85,28.6881,0.1486,0.3201,-29.1568,0,228.7083,1.2039,-6.497,-0.224,-0.688,-1.488,-6.497,-2.907,0,-1.663,-43.86,-1.985,0.575,-0.01,-63.075,-45.845,2.95
6862,ZINC65199229,0,-99.982552,-6.307416,23.680994,-11.513657,-41.467674,-130.99025,23.681122,-11.513657,-41.467991,-19.871485,23.678413,-11.513657,-41.464993,-8.2782421,23.672403,-10.513662,-42.374714,-11.591797,23.681728,-11.59644,5.7232,0,34.6268,-5.2145,-36.6742,74.2598,0,-79.4764,2.9282,-4.2156,-1.9517,-74.9855,0.3308,29.8145,34.486,0,4.6715,-172.43,26.5953,0.1295,0.9271,-27.652,0,215.0952,1.1696,-6.879,-0.237,-0.729,-1.575,-6.879,-3.215,0,-1.668,-41.11,-3.049,0.575,-0.057,-58.69,-44.158,7.817
6863,ZINC65200640,0,-57.383339,-4.8132534,75.377083,-10.675323,-33.458038,-80.386703,75.376595,-10.675323,-33.457199,-15.486682,75.375626,-10.675323,-33.424332,-7.4982271,75.387756,-9.997385,-34.701756,-10.66537,75.375084,-10.680495,23.1487,0.1484,39.7793,-5.9021,-25.7942,69.3411,0.975,-64.986,1.4122,-6.0704,-1,-59.2713,0.1744,28.9612,32.092,1.519,1.6117,-160.46,26.4239,0.5139,1.4943,-28.4321,0.5681,217.7128,1.7256,-5.287,-0.171,-0.536,-1.192,-5.287,-2.73,0,-0.463,-42.111,-4.525,0.705,-0.016,-62.239,-46.635,5.432
6864,ZINC65203382,0,-66.668732,-5.8015132,84.96434,-11.375273,-26.200281,-102.09909,84.963158,-11.375273,-26.198713,-14.806535,84.961388,-11.375273,-26.197773,-6.9419112,84.981995,-10.304088,-26.305698,-11.494609,84.965034,-11.487061,24.3792,0,32.0617,-9.2611,-10.4445,63.0044,0,-63.9537,1.0411,-4.5681,0,-60.7319,0.139,21.4168,22.724,0.4786,0.8286,-113.62,24.2579,0.0526,0.363,-24.6735,1.9468,147.318,1.7754,-4.422,-0.17,-0.504,-1.038,-4.422,-1.658,-0.16,-0.686,-34.5,-4.795,0.614,-0.088,-49.299,-39.295,2.982
6865,ZINC65215114,0,-65.988373,-4.859035,-112.55949,-10.986517,-30.49173,-104.9584,-112.55518,-10.986517,-30.490234,-17.041405,-112.55654,-10.986517,-30.492081,-6.8377423,-112.64534,-10.720987,-31.622065,-10.98082,-112.55878,-10.980094,38.5881,0,33.0302,-4.6042,-2.2242,53.2941,0.4826,-48.952,0.3087,0.2226,-1,-51.8311,1.9512,28.5624,33.82,1.9983,3.2593,-169.1,27.1315,2.5472,0.1194,-29.7982,0.3999,196.4321,0,-6.907,-0.329,-0.907,-1.708,-6.907,-3.753,-0.107,-1.974,-39.008,1.836,0.601,0,-49.467,-37.172,4.491
